OBSNUM	XVAL	PROB_AVG	AREA1	AREACORR	AREATOT	PERCENT
278	1.39	0.0601248487755889	0.000300624243877944	0.000302039344217107	0.0338375427171962	3.475
279	1.395	0.0604077530537067	0.000302038765268534	0.00030345270771055	0.0341409954249067	3.4875
280	1.4	0.060690423506178	0.00030345211753089	0.000304864879613587	0.0344458603045203	3.5
281	1.405	0.0609728556573562	0.000304864278286781	0.000306275837715867	0.0347521361422362	3.5125
282	1.41	0.0612550450650898	0.000306275225325449	0.000307685559973698	0.0350598217022099	3.525
283	1.415	0.0615369873205583	0.000307684936602791	0.000309094024509227	0.0353689157267191	3.5375
284	1.42	0.06181867804811	0.00030909339024055	0.000310501209609631	0.0356794169363287	3.55
285	1.425	0.0621001129050993	0.000310500564525496	0.000311907093726308	0.035991324030055	3.5625
286	1.43	0.0623812875817252	0.000311906437908626	0.000313311655474073	0.0363046356855291	3.575
287	1.435	0.0626621978008705	0.000313310989004353	0.000314714873630359	0.0366193505591595	3.5875
288	1.44	0.0629428393179417	0.000314714196589709	0.000316116727134415	0.0369354672862939	3.6
289	1.445	0.0632232079207092	0.000316116039603546	0.000317517195086515	0.0372529844813804	3.6125
290	1.45	0.0635032994291483	0.000317516497145742	0.000318916256747164	0.0375719007381276	3.625
291	1.455	0.0637831096952814	0.000318915548476407	0.000320313891536314	0.0378922146296639	3.6375
292	1.46	0.0640626346030197	0.000320313173015098	0.000321710079032574	0.0382139247086964	3.65
293	1.465	0.0643418700680068	0.000321709350340034	0.00032310479897243	0.0385370295076689	3.6625
294	1.47	0.0646208120374622	0.000323104060187311	0.000324498031249469	0.0388615275389183	3.675
295	1.475	0.0648994564900255	0.000324497282450127	0.000325889755913602	0.0391874172948319	3.6875
296	1.48	0.0651777994356013	0.000325888997178006	0.00032727995317029	0.0395146972480022	3.7
297	1.485	0.065455836915205	0.000327279184576025	0.000328668603379778	0.039843365851382	3.7125
298	1.49	0.0657335650008089	0.000328667825004045	0.00033005568705633	0.0401734215384383	3.725
299	1.495	0.0660109797951891	0.000330054898975946	0.000331441184867462	0.0405048627233058	3.7375
300	1.5	0.066288077431773	0.000331440387158865	0.000332825077633187	0.040837687800939	3.75
301	1.505	0.0665648540744872	0.000332824270372436	0.000334207346325256	0.0411718951472642	3.7625
302	1.51	0.0668413059176064	0.000334206529588032	0.000335587972066405	0.0415074831193307	3.775
303	1.515	0.067117429185603	0.000335587145928015	0.000336966936129608	0.0418444500554603	3.7875
304	1.52	0.0673932201329966	0.000336966100664983	0.000338344219937326	0.0421827942753976	3.8
305	1.525	0.0676686750442049	0.000338343375221024	0.000339719805060764	0.0425225140804583	3.8125
306	1.53	0.0679437902333948	0.000339718951166974	0.000341093673219133	0.0428636077536775	3.825
307	1.535	0.0682185620443342	0.000341092810221671	0.000342465806278907	0.0432060735599564	3.8375
308	1.54	0.0684929868502448	0.000342464934251224	0.000343836186253094	0.0435499097462095	3.85
309	1.545	0.0687670610536545	0.000343835305268273	0.0003452047953005	0.04389511454151	3.8625
310	1.55	0.0690407810862516	0.000345203905431258	0.000346571615725002	0.044241686157235	3.875
311	1.555	0.0693141434087388	0.000346570717043694	0.000347936629974822	0.0445896227872098	3.8875
312	1.56	0.069587144510688	0.00034793572255344	0.000349299820641805	0.0449389226078516	3.9
313	1.565	0.0698597809103962	0.000349298904551981	0.000350661170460698	0.0452895837783123	3.9125
314	1.57	0.0701320491547409	0.000350660245773704	0.000352020662308434	0.0456416044406207	3.925
315	1.575	0.0704039458190372	0.000352019729095186	0.00035337827920342	0.0459949827198242	3.9375
316	1.58	0.0706754675068951	0.000353377337534475	0.00035473400430482	0.046349716724129	3.95
317	1.585	0.0709466108500768	0.000354733054250384	0.000356087820911857	0.0467058045450408	3.9625
318	1.59	0.071217372508356	0.00035608686254178	0.000357439712463099	0.0470632442575039	3.975
319	1.595	0.0714877491693759	0.00035743874584688	0.00035878966253576	0.0474220339200397	3.9875
320	1.6	0.0717577375485097	0.000358788687742549	0.000360137654845006	0.0477821715748847	4
321	1.605	0.0720273343887202	0.000360136671943601	0.000361483673243249	0.0481436552481279	4.0125
322	1.61	0.0722965364604209	0.000361482682302104	0.000362827701719463	0.0485064829498474	4.025
323	1.615	0.072565340561337	0.000362826702806685	0.000364169724398487	0.0488706526742459	4.0375
324	1.62	0.0728337435163676	0.000364168717581838	0.000365509725540342	0.0492361623997862	4.05
325	1.625	0.0731017421774481	0.00036550871088724	0.000366847689539542	0.0496030100893258	4.0625
326	1.63	0.0733693334234133	0.000366846667117066	0.000368183600924417	0.0499711936902502	4.075
327	1.635	0.073636514159861	0.000368182570799305	0.000369517444356431	0.0503407111346066	4.0875
328	1.64	0.073903281319016	0.00036951640659508	0.000370849204629505	0.0507115603392361	4.1
329	1.645	0.0741696318595954	0.000370848159297977	0.000372178866669345	0.0510837392059055	4.1125
330	1.65	0.0744355627666731	0.000372177813833366	0.000373506415532775	0.0514572456214383	4.125
331	1.655	0.0747010710515467	0.000373505355257733	0.00037483183640706	0.0518320774578453	4.1375
332	1.66	0.0749661537516029	0.000374830768758014	0.00037615511460925	0.0522082325724546	4.15
333	1.665	0.0752308079301853	0.000376154039650927	0.000377476235585515	0.0525857088080401	4.1625
334	1.67	0.0754950306764617	0.000377475153382309	0.000378795184910484	0.0529645039929506	4.175
335	1.675	0.0757588191052921	0.00037879409552646	0.000380111948286588	0.0533446159412372	4.1875
336	1.68	0.0760221703570973	0.000380110851785486	0.00038142651154341	0.0537260424527806	4.2
337	1.685	0.0762850815977284	0.000381425407988642	0.00038273886063703	0.0541087813134176	4.2125
338	1.69	0.0765475500183364	0.000382737750091682	0.000384048981649375	0.054492830295067	4.225
339	1.695	0.0768095728352426	0.000384047864176213	0.000385356860787582	0.0548781871558546	4.2375
340	1.7	0.0770711472898091	0.000385355736449046	0.000386662484383342	0.0552648496402379	4.25
341	1.705	0.0773322706483106	0.000386661353241553	0.000387965838892272	0.0556528154791302	4.2625
342	1.71	0.0775929402018062	0.000387964701009031	0.000389266910893268	0.0560420823900235	4.275
343	1.715	0.0778531532660116	0.000389265766330058	0.000390565687087875	0.0564326480771113	4.2875
344	1.72	0.0781129071811725	0.000390564535905863	0.000391862154299655	0.056824510231411	4.3
345	1.725	0.078372199311938	0.00039186099655969	0.000393156299473552	0.0572176665308845	4.3125
346	1.73	0.0786310270472343	0.000393155135236171	0.000394448109675272	0.0576121146405598	4.325
347	1.735	0.0788893878001398	0.000394446939000699	0.000395737572090653	0.0580078522126505	4.3375
348	1.74	0.0791472790077598	0.000395736395038799	0.000397024674025046	0.0584048768866755	4.35
349	1.745	0.0794046981311026	0.000397023490655513	0.000398309402902694	0.0588031862895782	4.3625
350	1.75	0.0796616426549551	0.000398308213274776	0.000399591746266119	0.0592027780358443	4.375
351	1.755	0.0799181100877599	0.000399590550438799	0.000400871691775503	0.0596036497276198	4.3875
352	1.76	0.0801740979614922	0.000400870489807461	0.00040214922720808	0.0600057989548279	4.4
353	1.765	0.0804296038315379	0.000402148019157689	0.000403424340457526	0.0604092232952854	4.4125
354	1.77	0.0806846252765712	0.000403423126382856	0.000404697019533353	0.0608139203148188	4.425
355	1.775	0.0809391598984343	0.000404695799492171	0.000405967252560304	0.0612198875673791	4.4375
356	1.78	0.0811932053220154	0.000405966026610077	0.000407235027777755	0.0616271225951569	4.45
357	1.785	0.0814467591951297	0.000407233795975648	0.000408500333539113	0.062035622928696	4.4625
358	1.79	0.0816998191883988	0.000408499095941994	0.00040976315831122	0.0624453860870072	4.475
359	1.795	0.0819523829951318	0.000409761914975659	0.000411023490673763	0.0628564095776809	4.4875
360	1.8	0.0822044483312068	0.000411022241656034	0.000412281319318679	0.0632686908969996	4.5
361	1.805	0.0824560129349521	0.00041228006467476	0.000413536633049568	0.0636822275300492	4.5125
362	1.81	0.0827070745670289	0.000413535372835145	0.000414789420781105	0.0640970169508303	4.525
363	1.815	0.0829576310103141	0.000414788155051571	0.000416039671538462	0.0645130566223688	4.5375
364	1.82	0.0832076800697834	0.000416038400348917	0.000417287374456718	0.0649303439968255	4.55
365	1.825	0.0834572195723949	0.000417286097861975	0.000418532518780289	0.0653488765156058	4.5625
366	1.83	0.0837062473669739	0.000418531236834869	0.000419775093862345	0.0657686516094681	4.575
367	1.835	0.083954761324097	0.000419773806620485	0.000421015089164241	0.0661896666986323	4.5875
368	1.84	0.0842027593359779	0.00042101379667989	0.000422252494254942	0.0666119191928873	4.6
369	1.845	0.0844502393163526	0.000422251196581763	0.000423487298810458	0.0670354064916977	4.6125
370	1.85	0.0846971992003661	0.000423485996001831	0.000424719492613271	0.067460125984311	4.625
371	1.855	0.0849436369444587	0.000424718184722294	0.000425949065551779	0.0678860750498628	4.6375
372	1.86	0.0851895505262534	0.000425947752631267	0.000427176007619728	0.0683132510574825	4.65
373	1.865	0.0854349379444433	0.000427174689722216	0.000428400308915654	0.0687416513663982	4.6625
374	1.87	0.08567979721868	0.0004283989860934	0.000429621959642329	0.0691712733260405	4.675
375	1.875	0.0859241263894621	0.000429620631947311	0.000430840950106203	0.0696021142761467	4.6875
376	1.88	0.0861679235180243	0.000430839617590122	0.000432057270716852	0.0700341715468636	4.7
377	1.885	0.0864111866862268	0.000432055933431134	0.000433270911986429	0.07046744245885	4.7125
378	1.89	0.0866539139964454	0.000433269569982227	0.000434481864529118	0.0709019243233791	4.725
379	1.895	0.086896103571462	0.00043448051785731	0.000435690119060586	0.0713376144424397	4.7375
380	1.9	0.0871377535543557	0.000435688767771779	0.00043689566639744	0.0717745101088371	4.75
381	1.905	0.0873788621083938	0.000436894310541969	0.000438098497456689	0.0722126086062938	4.7625
382	1.91	0.0876194274169242	0.000438097137084621	0.000439298603255205	0.072651907209549	4.775
383	1.915	0.0878594476832672	0.000439297238416336	0.000440495974909183	0.0730924031844582	4.7875
384	1.92	0.0880989211306089	0.000440494605653044	0.000441690603633614	0.0735340937880918	4.8
385	1.925	0.0883378460018937	0.000441689230009469	0.000442882480741747	0.0739769762688336	4.8125
386	1.93	0.0885762205597188	0.000442881102798594	0.000444071597644567	0.0744210478664781	4.825
387	1.935	0.088814043086228	0.00044407021543114	0.000445257945850258	0.0748663058123284	4.8375
388	1.94	0.0890513118830059	0.000445256559415029	0.00044644151696369	0.0753127473292921	4.85
389	1.945	0.0892880252709739	0.000446440126354869	0.000447622302685888	0.075760369631978	4.8625
390	1.95	0.0895241815902849	0.000447620907951425	0.000448800294813516	0.0762091699267915	4.875
391	1.955	0.0897597792002197	0.000448798896001098	0.000449975485238355	0.0766591454120298	4.8875
392	1.96	0.0899948164790832	0.000449974082395416	0.000451147865946794	0.0771102932779766	4.9
393	1.965	0.0902292918241014	0.000451146459120507	0.000452317429019311	0.0775626107069959	4.9125
394	1.97	0.0904632036513186	0.000452316018256593	0.000453484166629962	0.0780160948736259	4.925
395	1.975	0.0906965503954952	0.000453482751977476	0.000454648071045874	0.0784707429446718	4.9375
396	1.98	0.0909293305100059	0.000454646652550029	0.000455809134626738	0.0789265520792985	4.95
397	1.985	0.091161542466738	0.00045580771233369	0.000456967349824303	0.0793835194291228	4.9625
398	1.99	0.0913931847559912	0.000456965923779956	0.000458122709181874	0.0798416421383047	4.975
399	1.995	0.0916242558863761	0.00045812127943188	0.000459275205333811	0.0803009173436385	4.9875
400	2	0.0918547543847149	0.000459273771923574	0.000460424831005032	0.0807613421746435	5
401	2.005	0.0920846787959413	0.000460423393979707	0.000461571579010514	0.081222913753654	5.0125
402	2.01	0.0923140276830018	0.000461570138415009	0.000462715442254805	0.0816856291959089	5.025
403	2.015	0.092542799626756	0.00046271399813378	0.000463856413731526	0.0821494856096404	5.0375
404	2.02	0.0927709932258791	0.000463854966129396	0.000464994486522882	0.0826144800961633	5.05
405	2.025	0.0929986070967637	0.000464993035483819	0.000466129653799179	0.0830806097499624	5.0625
406	2.03	0.093225639873422	0.00046612819936711	0.000467261908818333	0.0835478716587808	5.075
407	2.035	0.093452090207389	0.000467260451036945	0.000468391244925392	0.0840162629037062	5.0875
408	2.04	0.0936779567676257	0.000468389783838128	0.000469517655552048	0.0844857805592582	5.1
409	2.045	0.0939032382404228	0.000469516191202114	0.000470641134216165	0.0849564216934744	5.1125
410	2.05	0.0941279333293049	0.000470639666646525	0.000471761674521295	0.0854281833679957	5.125
411	2.055	0.0943520407549353	0.000471760203774676	0.000472879270156209	0.0859010626381519	5.1375
412	2.06	0.0945755592550203	0.000472877796275102	0.000473993914894419	0.0863750565530463	5.15
413	2.065	0.0947984875842155	0.000473992437921078	0.000475105602593712	0.08685016215564	5.1625
414	2.07	0.0950208245140308	0.000475104122570154	0.000476214327195674	0.0873263764828357	5.175
415	2.075	0.0952425688327372	0.000476212844163686	0.00047732008272523	0.0878036965655609	5.1875
416	2.08	0.0954637193452729	0.000477318596726365	0.000478422863290177	0.0882821194288511	5.2
417	2.085	0.0956842748731507	0.000478421374365753	0.000479522663080719	0.0887616420919318	5.2125
418	2.09	0.0959042342543653	0.000479521171271826	0.000480619476369007	0.0892422615683008	5.225
419	2.095	0.0961235963433011	0.000480617981716506	0.000481713297508683	0.0897239748658095	5.2375
420	2.1	0.0963423600106405	0.000481711800053203	0.000482804120934419	0.0902067789867439	5.25
421	2.105	0.0965605241432725	0.000482802620716362	0.000483891941161465	0.0906906709279054	5.2625
422	2.11	0.0967780876442014	0.000483890438221007	0.000484976752785194	0.0911756476806906	5.275
423	2.115	0.096995049432457	0.000484975247162285	0.000486058550480654	0.0916617062311713	5.2875
424	2.12	0.0972114084430035	0.000486057042215017	0.000487137329002114	0.0921488435601734	5.3
425	2.125	0.0974271636266503	0.000487135818133252	0.000488213083182624	0.092637056643356	5.3125
426	2.13	0.0976423139499625	0.000488211569749813	0.000489285807933563	0.0931263424512896	5.325
427	2.135	0.0978568583951718	0.000489284291975859	0.000490355498244201	0.0936166979495338	5.3375
428	2.14	0.0980707959600877	0.000490353979800438	0.000491422149181255	0.094108120098715	5.35
429	2.145	0.0982841256580095	0.000491420628290048	0.00049248575588845	0.0946006058546035	5.3625
430	2.15	0.0984968465176387	0.000492484232588194	0.000493546313586083	0.0950941521681896	5.375
431	2.155	0.0987089575829909	0.000493544787914955	0.000494603817570587	0.0955887559857602	5.3875
432	2.16	0.0989204579133092	0.000494602289566546	0.000495658263214096	0.0960844142489743	5.4
433	2.165	0.0991313465829773	0.000495656732914886	0.000496709645964016	0.0965811238949383	5.4125
434	2.17	0.0993416226814331	0.000496708113407165	0.000497757961342594	0.0970788818562809	5.425
435	2.175	0.099551285313083	0.000497756426565415	0.000498803204946487	0.0975776850612273	5.4375
436	2.18	0.0997603335972163	0.000498801667986082	0.000499845372446343	0.0980775304336737	5.45
437	2.185	0.0999687666679197	0.000499843833339599	0.000500884459586371	0.0985784148932601	5.4625
438	2.19	0.100176583673993	0.000500882918369964	0.000501920462183922	0.099080335355444	5.475
439	2.195	0.100383783778863	0.000501918918894317	0.000502953376129065	0.099583288731573	5.4875
440	2.2	0.100590366160504	0.000502951830802518	0.000503983197384173	0.100087271928957	5.5
441	2.205	0.100796330011346	0.000503981650056731	0.000505009921983503	0.100592281850941	5.5125
442	2.21	0.101001674538201	0.000505008372691005	0.000506033546032782	0.101098315396973	5.525
443	2.215	0.101206398962172	0.000506031994810861	0.000507054065708796	0.101605369462682	5.5375
444	2.22	0.101410502518575	0.000507052512592877	0.000508071477258974	0.102113440939941	5.55
445	2.225	0.101613984456856	0.000508069922284279	0.000509085777000985	0.102622526716942	5.5625
446	2.23	0.101816844040506	0.000509084220202529	0.000510096961322324	0.103132623678265	5.575
447	2.235	0.102019080546984	0.000510095402734921	0.00051110502667991	0.103643728704944	5.5875
448	2.24	0.102220693267634	0.000511103466338171	0.000512109969599681	0.104155838674544	5.6
449	2.245	0.102421681507603	0.000512108407538015	0.000513111786676194	0.10466895046122	5.6125
450	2.25	0.102622044585762	0.000513110222928809	0.000514110474572219	0.105183060935793	5.625
451	2.255	0.102821781834625	0.000514108909173125	0.000515106030018346	0.105698166965811	5.6375
452	2.26	0.10302089260027	0.000515104463001352	0.000516098449812585	0.106214265415623	5.65
453	2.265	0.103219376242261	0.000516096881211303	0.000517087730819972	0.106731353146443	5.6625
454	2.27	0.103417232133563	0.000517086160667816	0.000518073869972174	0.107249427016416	5.675
455	2.275	0.103614459660473	0.000518072298302364	0.000519056864267101	0.107768483880683	5.6875
456	2.28	0.103811058222532	0.000519055291112659	0.000520036710768512	0.108288520591451	5.7
457	2.285	0.104007027232453	0.000520035136162266	0.000521013406605628	0.108809533998057	5.7125
458	2.29	0.104202366116043	0.000521011830580214	0.000521986948972747	0.10933152094703	5.725
459	2.295	0.104397074312121	0.000521985371560606	0.000522957335128857	0.109854478282158	5.7375
460	2.3	0.104591151272448	0.000522955756362239	0.000523924562397255	0.110378402844556	5.75
461	2.305	0.104784596461644	0.00052392298230822	0.000524888628165166	0.110903291472721	5.7625
462	2.31	0.104977409357116	0.000524887046785581	0.000525849529883358	0.111429141002604	5.775
463	2.315	0.105169589448981	0.000525847947244905	0.000526807265065774	0.11195594826767	5.7875
464	2.32	0.105361136239988	0.000526805681199941	0.000527761831289144	0.112483710098959	5.8
465	2.325	0.105552049245447	0.000527760246227235	0.000528713226192619	0.113012423325152	5.8125
466	2.33	0.10574232799315	0.00052871163996575	0.000529661447477397	0.113542084772629	5.825
467	2.335	0.1059319720233	0.000529659860116498	0.000530606492906347	0.114072691265536	5.8375
468	2.34	0.106120980888433	0.000530604904442163	0.000531548360303643	0.114604239625839	5.85
469	2.345	0.106309354153347	0.000531546770766734	0.000532487047554397	0.115136726673394	5.8625
470	2.35	0.106497091395028	0.000532485456975141	0.000533422552604291	0.115670149225998	5.875
471	2.355	0.106684192202576	0.00053342096101288	0.000534354873459209	0.116204504099457	5.8875
